id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
26037202,Wed May 29 2019 16:10:31 GMT-0400 (EDT),5/29/2019,2019-05-29 20:10:31 UTC,Eastern Time (US & Canada),,1567258,herbalexplorer,2019-05-30 02:14:10 UTC,2019-05-30 14:27:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26037202,https://static.inaturalist.org/photos/40394671/medium.jpg?1559182458,,,,FALSE,2,0,FALSE,3,"Long Branch Park, Takoma Park, MD, US",38.99086476,-76.99785436,159,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26124730,2019/05/31 9:37 AM EDT,5/31/2019,2019-05-31 13:37:00 UTC,Eastern Time (US & Canada),,1117286,sharonforsyth,2019-05-31 17:05:39 UTC,2019-05-31 17:10:04 UTC,research,,https://www.inaturalist.org/observations/26124730,https://static.inaturalist.org/photos/40535978/medium.jpeg?1559322150,,,,FALSE,1,0,FALSE,,"District of Columbia, District of Columbia, United States",38.97798611,-77.05850278,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26205487,2019/06/01 2:29 PM UTC,6/1/2019,,UTC,,454640,melscience,2019-06-01 21:20:05 UTC,2019-06-06 00:03:30 UTC,research,,https://www.inaturalist.org/observations/26205487,https://static.inaturalist.org/photos/40669637/medium.jpeg?1559423582,,,honey bee,FALSE,2,0,FALSE,,"9900 Alydar Ct, Nokesville, VA 20181, USA",38.661831,-77.4956739,130,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26217540,2019/06/01 7:43 AM HST,6/1/2019,2019-06-01 17:43:00 UTC,Hawaii,,454536,jmgconsult,2019-06-02 00:36:08 UTC,2019-06-02 09:58:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26217540,https://static.inaturalist.org/photos/40688484/medium.jpg?1559434322,,,,FALSE,1,0,FALSE,,"1550 Anacostia Ave NE, Washington, DC 20019, USA",38.912596,-76.9418223,194,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26217661,2019/06/01 9:40 AM HST,6/1/2019,2019-06-01 19:40:00 UTC,Hawaii,,454536,jmgconsult,2019-06-02 00:37:08 UTC,2019-06-02 09:58:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26217661,https://static.inaturalist.org/photos/40688944/medium.jpg?1559434555,,,,FALSE,1,0,FALSE,,"1550 Anacostia Ave NE, Washington, DC 20019, USA",38.912596,-76.9418223,194,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26291778,2018/06/02 2:52 PM UTC,6/2/2018,,UTC,,1816095,lazyfox,2019-06-03 00:02:57 UTC,2019-06-03 00:04:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26291778,https://static.inaturalist.org/photos/40807747/medium.jpg?1559517635,,,,FALSE,1,0,FALSE,,"Tysons, VA, USA",38.92985004,-77.24992927,6,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26446913,2019-06-05 11:14:54 AM EDT,6/5/2019,2019-06-05 15:14:54 UTC,Eastern Time (US & Canada),,410175,zhelicarol,2019-06-05 16:46:32 UTC,2019-06-08 19:14:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26446913,https://static.inaturalist.org/photos/41067640/medium.jpeg?1559753196,,,,FALSE,2,0,FALSE,2,"Arlington Heights, Arlington, VA 22204, USA",38.86472321,-77.08833313,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26464652,Tue May 14 2019 16:41:40 GMT-0400 (EDT),5/14/2019,2019-05-14 20:41:40 UTC,Eastern Time (US & Canada),,1832404,jkelleyl,2019-06-05 22:47:29 UTC,2019-06-05 22:52:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26464652,https://static.inaturalist.org/photos/41096906/medium.jpg?1559774853,,,,FALSE,2,0,FALSE,3,"2803 N Quebec St, Arlington, VA, US",38.91113514,-77.10362946,3005,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26466610,2019/06/05 3:17 AM UTC,6/5/2019,,UTC,,502784,jane41,2019-06-05 23:30:25 UTC,2019-06-05 23:58:31 UTC,research,,https://www.inaturalist.org/observations/26466610,https://static.inaturalist.org/photos/41100218/medium.jpg?1559777405,,,,FALSE,2,0,FALSE,,"Southwest Washington, Washington, DC, USA",38.88784167,-77.01461667,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26502097,Thu Jun 06 2019 12:45:55 GMT-0400 (EDT),6/6/2019,2019-06-06 16:45:55 UTC,Eastern Time (US & Canada),,1835070,mg74751,2019-06-06 16:59:30 UTC,2019-06-06 22:19:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26502097,https://static.inaturalist.org/photos/41157533/medium.jpg?1559840403,,,,FALSE,2,0,FALSE,3,"T.C. Williams High School Minnie Howard Campus, Alexandria, VA, US",38.82821333,-77.09565833,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26570253,Fri Jun 07 2019 15:57:22 GMT-0400 (EDT),6/7/2019,2019-06-07 19:57:22 UTC,Eastern Time (US & Canada),,1181807,angelat1990,2019-06-07 20:48:00 UTC,2019-06-09 17:11:30 UTC,research,,https://www.inaturalist.org/observations/26570253,https://static.inaturalist.org/photos/41266806/medium.jpg?1559940482,,,,FALSE,2,0,FALSE,3,"12 Watchwater Way, Rockville, MD, US",39.07796444,-77.15607172,703,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26634444,2019-06-08 5:37:28 PM EDT,6/8/2019,2019-06-08 21:37:28 UTC,Eastern Time (US & Canada),,1735277,carmen196,2019-06-08 21:48:03 UTC,2019-06-08 23:28:54 UTC,research,,https://www.inaturalist.org/observations/26634444,https://static.inaturalist.org/photos/41368595/medium.jpeg?1560030484,,,,FALSE,2,0,FALSE,2,"District of Columbia, District of Columbia County, US",38.9053969,-77.0372881,19,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26643558,2019/06/08 10:21 AM HST,6/8/2019,2019-06-08 20:21:00 UTC,Hawaii,,454536,jmgconsult,2019-06-09 00:22:24 UTC,2019-06-09 00:28:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26643558,https://static.inaturalist.org/photos/41382969/medium.jpg?1560039433,,,,FALSE,1,0,FALSE,,"1550 Anacostia Ave NE, Washington, DC 20019, USA",38.912596,-76.9418223,194,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26701955,Fri Jun 07 2019 13:06:00 GMT-0400 (EDT),6/7/2019,2019-06-07 17:06:00 UTC,Eastern Time (US & Canada),,541561,mpeffs,2019-06-09 20:52:07 UTC,2019-06-10 13:25:59 UTC,research,,https://www.inaturalist.org/observations/26701955,https://static.inaturalist.org/photos/41475812/medium.jpg?1560113529,,,,FALSE,2,0,FALSE,3,"United States Botanic Garden, Washington, DC, US",38.88771216,-77.01437491,227,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26703394,2019/06/08 10:50 PM UTC,6/8/2019,,UTC,,502784,jane41,2019-06-09 21:13:14 UTC,2019-06-13 00:49:19 UTC,research,,https://www.inaturalist.org/observations/26703394,https://static.inaturalist.org/photos/41477965/medium.jpg?1560114759,,,,FALSE,2,0,FALSE,,"Rockville, MD, USA",39.08501667,-77.12592667,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26775807,Mon Jun 10 2019 16:23:56 GMT-0400 (EDT),6/10/2019,2019-06-10 20:23:56 UTC,Eastern Time (US & Canada),,454640,melscience,2019-06-10 23:11:24 UTC,2019-06-10 23:56:51 UTC,research,,https://www.inaturalist.org/observations/26775807,https://static.inaturalist.org/photos/41596915/medium.jpg?1560208288,,,On milkweed,FALSE,1,0,FALSE,3,"12910 Fitzwater Dr, Nokesville, VA, US",38.6986716,-77.57944578,1369,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26821071,Tue Jun 11 2019 15:21:44 GMT-0400 (EDT),6/11/2019,2019-06-11 19:21:44 UTC,Eastern Time (US & Canada),,1221793,juliannag,2019-06-11 19:23:03 UTC,2019-06-12 06:16:43 UTC,research,,https://www.inaturalist.org/observations/26821071,https://static.inaturalist.org/photos/41669809/medium.jpg?1560280991,,,,FALSE,2,0,FALSE,3,"University of Maryland, College Park, MD, US",38.98887946,-76.94225265,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26831766,Tue Jun 11 2019 10:34:34 GMT-0400 (EDT),6/11/2019,2019-06-11 14:34:34 UTC,Eastern Time (US & Canada),,994224,pascal1331,2019-06-11 22:31:57 UTC,2019-06-11 23:23:42 UTC,research,,https://www.inaturalist.org/observations/26831766,https://static.inaturalist.org/photos/41687227/medium.jpg?1560292343,,,,FALSE,1,0,FALSE,3,"19810 Century Blvd, Germantown, MD, US",39.18072167,-77.26768667,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26833254,2019/06/05 6:23 PM EDT,6/5/2019,2019-06-05 22:23:00 UTC,Eastern Time (US & Canada),,208559,mefisher,2019-06-11 23:00:07 UTC,2019-06-11 23:20:32 UTC,research,CC0,https://www.inaturalist.org/observations/26833254,https://static.inaturalist.org/photos/41687133/medium.jpg?1560292286,,,,FALSE,2,0,FALSE,,"660 Spring St, Herndon, VA 20170, USA",38.9687058,-77.3858015,6,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26841239,Sat May 25 2019 10:37:26 GMT-0400 (EDT),5/25/2019,2019-05-25 14:37:26 UTC,Eastern Time (US & Canada),,657447,wildegenes,2019-06-12 01:58:59 UTC,2019-06-12 02:49:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26841239,https://static.inaturalist.org/photos/41703661/medium.jpg?1560304747,,,,FALSE,1,0,FALSE,3,"Brookside Gardens, Silver Spring, MD, US",39.05776117,-77.036775,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26877070,2019-06-12 3:30:57 PM EDT,6/12/2019,2019-06-12 19:30:57 UTC,Eastern Time (US & Canada),,1597686,vagabondreports,2019-06-12 19:35:40 UTC,2019-06-13 03:19:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26877070,https://static.inaturalist.org/photos/41760593/medium.jpeg?1560368145,,,,FALSE,3,0,FALSE,2,"Grosvenor Ln & Laureate Way, North Bethesda, MD 20814, USA",39.02222824,-77.10840607,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26890903,2019-06-12 7:05:26 PM EDT,6/12/2019,2019-06-12 23:05:26 UTC,Eastern Time (US & Canada),,331926,erininmd,2019-06-12 23:57:10 UTC,2019-06-24 01:43:08 UTC,research,,https://www.inaturalist.org/observations/26890903,https://static.inaturalist.org/photos/41782979/medium.jpeg?1560383849,,,The larger bee,FALSE,3,0,FALSE,2,"Maryland, US",39.02491911,-76.81300549,,obscured,,TRUE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26897476,Tue Jun 11 2019 18:59:33 GMT-0400 (EDT),6/11/2019,2019-06-11 22:59:33 UTC,Eastern Time (US & Canada),,192858,krosenthal,2019-06-13 02:29:10 UTC,2019-06-13 05:07:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26897476,https://static.inaturalist.org/photos/41794759/medium.jpg?1560392962,,,,FALSE,2,0,FALSE,3,"Glencarlyn Park, Arlington, VA, US",38.86033667,-77.1221695,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26899548,2019-06-12 2:40:23 PM EDT,6/12/2019,2019-06-12 18:40:23 UTC,Eastern Time (US & Canada),,1597139,mjmwx,2019-06-13 03:19:28 UTC,2019-06-13 04:38:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26899548,https://static.inaturalist.org/photos/41798015/medium.jpg?1560395971,,,,FALSE,2,0,FALSE,2,"Washington, DC 20024, USA",38.88825173,-77.01306984,263,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26930325,2019/06/12 11:51 AM EDT,6/12/2019,2019-06-12 15:51:00 UTC,Eastern Time (US & Canada),,208559,mefisher,2019-06-13 19:38:56 UTC,2019-06-14 00:49:25 UTC,research,CC0,https://www.inaturalist.org/observations/26930325,https://static.inaturalist.org/photos/41822446/medium.jpg?1560435149,,,,FALSE,2,0,FALSE,,"Fairfax, Virginia, United States",38.66824833,-77.18787833,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
26954080,Thu Jun 13 2019 15:01:03 GMT-0400 (EDT),6/13/2019,2019-06-13 19:01:03 UTC,Eastern Time (US & Canada),,622252,liztrain,2019-06-14 05:37:15 UTC,2019-06-15 10:35:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26954080,https://static.inaturalist.org/photos/41888702/medium.jpg?1560490652,,,,FALSE,2,0,FALSE,3,"4601 Green Spring Rd, Alexandria, VA, US",38.823395,-77.156425,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27028223,2019/06/15 10:05 AM EDT,6/15/2019,2019-06-15 14:05:00 UTC,Eastern Time (US & Canada),,1336025,djweyer,2019-06-15 16:17:26 UTC,2019-06-15 23:55:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27028223,https://static.inaturalist.org/photos/42009990/medium.jpg?1560615321,,,,FALSE,1,0,FALSE,,"Ashburn, VA, USA",39.03247919,-77.50029734,94,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27054790,2019/06/14 6:02 PM HST,6/14/2019,2019-06-15 04:02:00 UTC,Hawaii,,454536,jmgconsult,2019-06-15 23:13:32 UTC,2019-06-16 05:30:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27054790,https://static.inaturalist.org/photos/42052812/medium.jpg?1560640071,,,,FALSE,2,0,FALSE,,"Prince George's County, MD, USA",38.94372767,-76.94293531,198,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27054803,2019/06/14 6:36 PM HST,6/14/2019,2019-06-15 04:36:00 UTC,Hawaii,,454536,jmgconsult,2019-06-15 23:13:41 UTC,2019-06-16 05:30:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27054803,https://static.inaturalist.org/photos/42052886/medium.jpg?1560640110,,,,FALSE,2,0,FALSE,,"Prince George's County, MD, USA",38.94372767,-76.94293531,198,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27054810,2019/06/14 6:45 PM HST,6/14/2019,2019-06-15 04:45:00 UTC,Hawaii,,454536,jmgconsult,2019-06-15 23:13:45 UTC,2019-06-16 05:30:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27054810,https://static.inaturalist.org/photos/42052912/medium.jpg?1560640124,,,,FALSE,2,0,FALSE,,"Prince George's County, MD, USA",38.94372767,-76.94293531,198,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27054819,2019/06/14 7:44 PM HST,6/14/2019,2019-06-15 05:44:00 UTC,Hawaii,,454536,jmgconsult,2019-06-15 23:13:51 UTC,2019-06-16 05:29:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27054819,https://static.inaturalist.org/photos/42052956/medium.jpg?1560640151,,,,FALSE,2,0,FALSE,,"Prince George's County, MD, USA",38.94372767,-76.94293531,198,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27080005,Sun Jun 16 2019 07:29:20 GMT-0400 (EDT),6/16/2019,2019-06-16 11:29:20 UTC,Eastern Time (US & Canada),,1381902,tedinjapan,2019-06-16 11:29:48 UTC,2019-06-19 14:48:28 UTC,research,,https://www.inaturalist.org/observations/27080005,https://static.inaturalist.org/photos/42097334/medium.jpg?1560684618,,,On some pokeweed. ,FALSE,2,0,FALSE,3,"11607 Grandview Ave, Silver Spring, MD, US",39.04640892,-77.05280144,37,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27089192,Sun Jun 16 2019 10:53:32 GMT-0400 (EDT),6/16/2019,2019-06-16 14:53:32 UTC,Eastern Time (US & Canada),,919663,cheerwine,2019-06-16 14:54:01 UTC,2019-06-16 15:06:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27089192,https://static.inaturalist.org/photos/42111966/medium.jpg?1560697060,,,,FALSE,1,0,FALSE,3,"4715 15th St N, Arlington, VA, US",38.88760849,-77.12100075,20,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27091603,Sun Jun 16 2019 08:52:24 GMT-0400 (EDT),6/16/2019,2019-06-16 12:52:24 UTC,Eastern Time (US & Canada),,1647114,kellamkl,2019-06-16 15:33:21 UTC,2019-06-19 22:21:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27091603,https://static.inaturalist.org/photos/42115575/medium.jpg?1560699204,,,,FALSE,2,0,FALSE,3,"7 Cedar St, Alexandria, VA, US",38.80910567,-77.06144036,21,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27117954,2019/06/15 8:59 AM HST,6/15/2019,2019-06-15 18:59:00 UTC,Hawaii,,454536,jmgconsult,2019-06-16 22:20:09 UTC,2019-06-16 22:37:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27117954,https://static.inaturalist.org/photos/42157059/medium.jpg?1560723056,,,,FALSE,1,0,FALSE,,"Lake Artemesia, College Park, MD 20740, USA",38.9876488,-76.9220875,394,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27118010,2019/06/15 9:45 AM HST,6/15/2019,2019-06-15 19:45:00 UTC,Hawaii,,454536,jmgconsult,2019-06-16 22:20:35 UTC,2019-06-16 22:35:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27118010,https://static.inaturalist.org/photos/42157396/medium.jpg?1560723194,,,,FALSE,1,0,FALSE,,"Lake Artemesia, College Park, MD 20740, USA",38.9876488,-76.9220875,394,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27127995,2019/06/16 9:56 AM HST,6/16/2019,2019-06-16 19:56:00 UTC,Hawaii,,454536,jmgconsult,2019-06-17 01:11:00 UTC,2019-06-17 04:30:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27127995,https://static.inaturalist.org/photos/42174440/medium.jpg?1560733483,,,,FALSE,2,0,FALSE,,"1550 Anacostia Ave NE, Washington, DC 20019, USA",38.912596,-76.9418223,194,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27186288,2019/06/16 11:05 AM HST,6/16/2019,2019-06-16 21:05:00 UTC,Hawaii,,454536,jmgconsult,2019-06-18 00:58:14 UTC,2019-06-18 15:36:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27186288,https://static.inaturalist.org/photos/42272317/medium.jpg?1560819268,,,,FALSE,2,0,FALSE,,"1550 Anacostia Ave NE, Washington, DC 20019, USA",38.912596,-76.9418223,194,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27227641,Tue Jun 18 2019 15:29:47 GMT-0400 (EDT),6/18/2019,2019-06-18 19:29:47 UTC,Eastern Time (US & Canada),,54960,park1604,2019-06-18 19:32:13 UTC,2019-06-19 22:18:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27227641,https://static.inaturalist.org/photos/42340930/medium.jpg?1560886337,,,,FALSE,2,0,FALSE,3,"6100 Antioch Rd, Haymarket, VA, US",38.82465833,-77.66713667,12,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27244032,2019/06/16 12:51 PM HST,6/16/2019,2019-06-16 22:51:00 UTC,Hawaii,,1359300,spyingnaturalist,2019-06-19 01:09:59 UTC,2019-06-19 02:21:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27244032,https://static.inaturalist.org/photos/42366658/medium.jpeg?1560905350,,,"On Trifolium repens, uploaded separately.",FALSE,2,0,FALSE,,"Montgomery County, MD, USA",39.15494618,-77.51866669,4,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27276408,Wed Jun 19 2019 13:03:10 GMT-0400 (EDT),6/19/2019,2019-06-19 17:03:10 UTC,Eastern Time (US & Canada),,290382,erika31,2019-06-19 17:12:50 UTC,2019-06-19 22:15:51 UTC,research,,https://www.inaturalist.org/observations/27276408,https://static.inaturalist.org/photos/42421489/medium.jpg?1560964373,,,,FALSE,1,0,FALSE,3,"Suburban Hospital, Bethesda, MD, US",38.99672215,-77.11059202,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27294379,Wed Jun 19 2019 13:32:48 GMT-0400 (EDT),6/19/2019,2019-06-19 17:32:48 UTC,Eastern Time (US & Canada),,728215,albertcardona,2019-06-19 23:17:14 UTC,2019-06-20 00:46:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27294379,https://static.inaturalist.org/photos/42451558/medium.jpg?1560986237,,,,FALSE,2,0,FALSE,3,"19700 Helix Dr, Ashburn, VA, US",39.0714695,-77.46547833,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27300583,2019/06/03 3:55 PM EDT,6/3/2019,2019-06-03 19:55:00 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2019-06-20 01:35:21 UTC,2019-06-20 04:49:20 UTC,research,CC0,https://www.inaturalist.org/observations/27300583,https://static.inaturalist.org/photos/42461162/medium.jpg?1560993936,,,,FALSE,1,0,FALSE,,"University Heights, Washington, DC, USA",38.93841667,-76.99101389,18,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27349972,Thu Jun 20 2019 14:00:45 GMT-0400 (EDT),6/20/2019,2019-06-20 18:00:45 UTC,Eastern Time (US & Canada),,54960,park1604,2019-06-20 22:24:25 UTC,2019-06-20 22:54:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27349972,https://static.inaturalist.org/photos/42543810/medium.jpg?1561069473,,,,FALSE,1,0,FALSE,3,"5300 Wellington Branch Dr, Gainesville, VA, US",38.79546361,-77.60041203,27,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27358776,2019-06-20 3:17:30 PM EDT,6/20/2019,2019-06-20 19:17:30 UTC,Eastern Time (US & Canada),,1875167,drleonard,2019-06-21 01:35:37 UTC,2019-06-21 13:13:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27358776,https://static.inaturalist.org/photos/42559272/medium.jpeg?1561080940,,,Observed at artificial Lake Royal,FALSE,2,0,FALSE,2,"Pommeroy Dr & Morley CT, Braddock, VA 22015, USA",38.80604633,-77.28596281,66,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
27412782,2019/06/15 10:11 AM EDT,6/15/2019,2019-06-15 14:11:00 UTC,Eastern Time (US & Canada),,192858,krosenthal,2019-06-22 02:42:41 UTC,2019-06-22 04:24:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27412782,https://static.inaturalist.org/photos/42649160/medium.jpg?1561170110,,,,FALSE,1,0,FALSE,,"Lincolnia, VA, USA",38.8236144,-77.15563615,21,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
